TCM_symptom_id,TCM_symptom_name,source,detail_url,old_definition,new_definition
1912,拘挛,duguji,https://baike.duguji.cn/baike/w/%E6%8B%98%E6%8C%9B,,拘挛，证名。四肢拘急，难以屈伸之证。出《素问·缪刺论》一作痀挛。因阴血亏虚，筋失所养或复有风寒湿热侵袭筋脉，或瘀血留滞所致。《杂证会心录·挛证》：“拘挛属肝，肝主身之筋也。古书有风寒湿热血虚之不同，然总不外亡血，筋无荣养则尽之矣。盖阴血受伤则血燥，血燥则筋失所滋。”“精血不亏，虽有邪干，亦决无筋脉拘急之病。”治宜养血滋阴以缓急。《医述》卷十二：“拘挛则急多缓少，寒多热少，经谓寒则筋挛是也。其治莫如养血温经，使阳气以和柔之，阴津以灌溉之。”并可辨证应用祛风湿、通经络等法。参见挛条。本证见于类风湿性关节炎，脑血管意外后遗症及肌强直等疾患。
1921,无名肿毒,duguji,https://baike.duguji.cn/baike/w/%E6%97%A0%E5%90%8D%E8%82%BF%E6%AF%92,,无名肿毒，病证名。发无定处难于命名之痈疽疮疡。见《医学入门》卷六。又名肿疡、虚疡。《辨证录》卷十三称：“无名肿毒生于思想不到之处，而其势凶恶，有生死之关，皆可以无名肿毒名之。”《外科大成》卷四则谓：“无名肿毒者，以其随处而生，不按穴位，不可以命名也。”皆因风邪寒热客于经络所致者。若因风邪内作而引起者则无头无根；若因气血相搏者，则有头有根；因风寒而成者，则肿坚色白；因热毒而成者，则肿焮而色赤。”并以此作为辨证之依据。其治：有表证者散之，有里证者下之，外治参之以敷贴之剂。
1924,早衰,duguji,https://baike.duguji.cn/baike/w/%E6%97%A9%E8%A1%B0,,早衰，与正常人相比提前衰老。《素问·阴阳应象大论》：“能知七损八益，则二者可调。不知用此，早衰之节也。”
1925,时疫,duguji,https://baike.duguji.cn/baike/w/%E6%97%B6%E7%96%AB,,①即疫、瘟疫。见《温疫论》。因疠气疫毒从口鼻传入所致，有强烈传染性。《不知医必要·时疫》：“此症有由感不正之气而得者，或头痛，发热，或颈肿，发颐，此在天之疫也。若一人病，染及一室，一室之病，染及一乡、一邑。”其证憎寒壮热，口吐黄涎，甚者痓厥谵狂。治宜疏利、解秽、清中、攻下等法。参见瘟疫、疫条。
1935,梅毒,duguji,https://baike.duguji.cn/baike/w/%E6%A2%85%E6%AF%92,,梅毒是由苍白螺旋体即梅毒螺旋体引起的一种慢性性传播疾病。可以侵犯皮肤、粘膜及其他多种组织器官，可有多种多样的临床表现，病程中有时呈无症状的潜伏状态。梅毒也称霉疮，广疮，棉花疮，杨梅疮。
1936,死肌,duguji,https://baike.duguji.cn/baike/w/%E6%AD%BB%E8%82%8C,,症名。指肌肉麻木不仁、活动不灵。《神农本草经》卷二：“雄黄……主死肌。”“云母，味甘平，主身皮死肌……”参见不仁、肌肤不仁、皮肤不仁条。
1953,淋巴结炎,duguji,https://baike.duguji.cn/baike/w/%E6%B7%8B%E5%B7%B4%E7%BB%93%E7%82%8E,,在人们生活中常有人在患感冒或其它感染后，颈部、耳后、腋下或腹股沟处可出现如玻璃球大小的结节，局部红肿压痛，按之坚硬，这就是患了淋巴结炎。
1952,淋巴结核,duguji,https://baike.duguji.cn/baike/w/%E6%B7%8B%E5%B7%B4%E7%BB%93%E6%A0%B8,,淋巴结核，中医称之为瘰疬，是体现于肌表的毒块组织，是由肝肺两方面的痰毒热毒凝聚所成。西医则指，人体内有专事于清毒杀毒从而保护血管组织的淋巴系统，遭遇来自体内外无法清除杀灭的毒菌，凝聚和集结于肌表组织形成的毒瘤。
1954,淋巴结结核,duguji,https://baike.duguji.cn/baike/w/%E6%B7%8B%E5%B7%B4%E7%BB%93%E7%BB%93%E6%A0%B8,,淋巴结结核发病原因有两种：一种是结核肝菌通过上呼吸道或随食物在口腔及鼻咽部尤其是扁桃体腺引起的原发灶上感染。后沿淋巴管到达颈部浅深层淋巴结。各部位多为单侧性淋巴结。受累咽部。重发病以上吸收后受累淋巴结核仍继续发展形成冷脓肿或溃疡。
1960,温病,duguji,https://baike.duguji.cn/baike/w/%E6%B8%A9%E7%97%85,,①多指温热病之泛称。出《素问·六元正纪大论》。症见身热、头痛、呕吐等，但《经》多以“病温”为名。如《素问·生气通天论》：“冬伤于寒，春必病温。”《灵枢·论疾诊尺》：“尺肤热甚，脉盛躁者，病温也。”《素问·评热病论》：“有病温者，汗出辄复热而脉躁疾，不为汗衰，狂言，不能食，病名阴阳交，……”温病具有起病急，热势甚，传变快，易于伤津化燥伤津的特点。当按卫气营血与三焦辨证法辨证论治。分别选用（或合用）解表、疏卫、清气、凉营、凉血、和解、育阴生津、通下、开窍、息风、回阳固脱、通下等法。温热病大致包括风温、春温、暑温、秋温、冬温、秋燥、温毒、伏气温病、温疟、晚发。详见有关各条。
1970,溃疡,duguji,https://baike.duguji.cn/baike/w/%E6%BA%83%E7%96%A1,,溃疡，病证名。《周礼·天官》：“疡医下士八人，掌肿疡、溃疡……”中医习惯上把自溃或切开的疮面统称为溃疡，有别于现代医学所指缺乏愈合倾向的疮面为溃疡的含义。中医溃疡多属虚证。治宜调补气血，醒脾健胃，组方可用十全大补汤、人参养荣汤等；外治可用各类去腐生肌散（膏）。如溃后仍焮肿而痛者，为热毒未尽，应以清热解毒为主。证治可参见痈、疽、疮疡各条。
1976,炭疽,duguji,https://baike.duguji.cn/baike/w/%E7%82%AD%E7%96%BD,,炭疽是由炭疽芽孢杆菌（Bacillus authracis）引起的传染性疾病。该病是牛、马、羊等动物传染病，但偶尔也可传染给从事皮革、畜牧工作的人员，该细菌由Robert Koch在1877年首次发现。
1975,炎症,duguji,https://baike.duguji.cn/baike/w/%E7%82%8E%E7%97%87,,炎症（inflammation）就是平时所说的“发炎”，是生物组织受到某种刺激如外伤、感染等损伤因子的刺激所发生的一种以防御反应为主的基本病理过程。炎症的局部表现为红、肿、热、痛和功能障碍，也伴有发热、末梢血白细胞计数改变等全身反应。通常情况下，炎症是有益的，是人体的自动的防御反应（虽然病人可能感觉到疼痛等不适）。但是有的时候，炎症也是有害的，例如对人体自身组织的攻击、发生在透明组织的炎症等等。
1983,热毒疮疡,duguji,https://baike.duguji.cn/baike/w/%E7%83%AD%E6%AF%92%E7%96%AE%E7%96%A1,,病证名。出《证治准绳·幼科》。为热毒蕴积而引起疮疡。临床表现以局部出现焮红、作痛、发肿、发痛。热毒炽盛，累及脏腑则可出现里热的证候，如烦热、便秘等。治宜清热解毒，如仙方活命饮、五味消毒饮之类。
1981,烫伤,duguji,https://baike.duguji.cn/baike/w/%E7%83%AB%E4%BC%A4,,烫伤常见低热烫伤，低热烫伤又可称为低温烫伤。是因为皮肤长时间接触高于体温的低热物体而造成的烫伤。烫伤后轻则局部红斑，次则水疱，重则皮肉焦黑或筋骨外露，损及脏腑。属中医“水火烫伤”范畴。
1988,热痹,duguji,https://baike.duguji.cn/baike/w/%E7%83%AD%E7%97%B9,,热痹，病名。热毒流注关节，或内有蕴热，复感风寒湿邪，与热相搏而致的痹症。又称脉痹。出《素问·四时刺逆从论》。《证治准绳·痹》：“热痹者，脏府移热，复遇外邪，客搏经络，留而不行，阳遭其阴，故（疒帬）痹熻然而闷，肌肉热极，体上如鼠走之状，唇口反裂，皮肤色变。”并可见关节红肿热痛，发热，烦闷，口渴等症。治以清热祛邪，宣痹止痛，用白虎加桂枝汤、升麻汤。热毒盛者，用《千金要方》犀角汤加减。本病见于风湿性关节炎活动期、类风湿性关节炎及痛风急性发作期。
1994,牛皮癣,duguji,https://baike.duguji.cn/baike/w/%E7%89%9B%E7%9A%AE%E7%99%A3,,"牛皮癣属中医病名。是一种慢性顽固性皮肤瘙痒之疾病,相当于神经性皮炎。因其好发于颈部，状如牛领之皮，厚而且坚而得名。临床特点为皮肤苔藓化，肥厚粗糙，瘙痒剧烈，病程缓慢，反复发作，常数年不愈，愈后易复发。"
2006,疟母,duguji,https://baike.duguji.cn/baike/w/%E7%96%9F%E6%AF%8D,,疟母，病证名。疟疾日久不愈，顽痰挟瘀结于胁下所形成的痞块。又称疟积、母疟、劳疟。《金匮要略·疟病脉证并治》：“病疟以月一日发，当以十五日愈，设不差，当月尽解。如其不差，当云何？师曰：此结为症瘕，名曰疟母。急治之，宜鳖甲煎丸。”《张氏医通》卷三：“疟母者，顽痰挟血食而结为症瘕。”治以削坚散结，破症化瘀，用鳖甲煎丸，或小柴胡加鳖甲、蓬术、桃仁。虚人久疟，时止时发，可先予芎归鳖甲饮；不应，为脾虚，急用补中益气汤加鳖甲，扶正祛邪；少食痞闷者，用四兽饮加鳖甲、当归、蓬术、肉桂。虚人疟母，必用补益。久症不愈，必有留滞，须加鳖甲消之；如无留滞，只宜补益。参见劳疟条。
2016,疮疖,duguji,https://baike.duguji.cn/baike/w/%E7%96%AE%E7%96%96,,病名。指疮疡之发于体表、毒势轻浅者。
2032,痈疮,duguji,https://baike.duguji.cn/baike/w/%E7%97%88%E7%96%AE,,痈疮，病名。指溃疡之一种，外痈成脓溃破后久不愈者。出《诸病源候论》卷五十。有：“热气乘之，热胜于寒，则血肉腐败，化为脓，脓溃之后，其疮不瘥，故曰痈疮。”证治详见外痈、溃疡条。
2043,痔疮,duguji,https://baike.duguji.cn/baike/w/%E7%97%94%E7%96%AE,,痔疮是人体直肠末端粘膜下和肛管皮肤下静脉丛发生扩张和屈曲所形成的柔软静脉团，多见于经常站立者和久坐者。包括内痔、外痔、混合痔，是肛门直肠底部及肛门粘膜的静脉丛发生曲张而形成的一个或多个柔软的静脉团的一种慢性疾病。中医认为此病多为湿热蕴结肠道，瘀毒内结，气机不畅所致。
2046,痞块,duguji,https://baike.duguji.cn/baike/w/%E7%97%9E%E5%9D%97,,①泛指腹内肿块。《丹溪心法·积聚痞块》：“痞块在中为痰饮，在右为食（一云“痰”），积在左为血块，气不能作块成聚，块乃有形之物也，痰与食积、死血而成也。”《杂病广要·积聚》：“大抵积块者，皆因一物为之根，而血涎裹之，乃成形如杯如盘，按之坚硬也。食积败血，脾胃有之，痰涎之积，左右皆有之。”
2044,痔瘘,duguji,https://baike.duguji.cn/baike/w/%E7%97%94%E7%98%98,,*《自我调养巧治病》- 痔瘘
2049,痤疮,duguji,https://baike.duguji.cn/baike/w/%E7%97%A4%E7%96%AE,,痤疮，俗称青春痘、粉刺、暗疮，中医古代称面疮，酒刺。是一种毛囊皮脂腺的慢性炎症性疾病，其发生主要与青春期后皮脂过多、毛囊皮脂腺导管堵塞、细菌继发感染和炎症反应等因素密切相关。其主要表现为，皮肤颜色的白头粉刺和黑头粉刺，或炎性丘疹、结节、囊肿，严重时还形成脓肿，甚至破溃流脓。
2050,痧,duguji,https://baike.duguji.cn/baike/w/%E7%97%A7,,①腹痛、吐泻之因于感受秽浊不正之气，或由暑热之气或饮食壅滞于中而触发。名之曰痧，或名痧气、痧胀。以夏秋季令较为多见。《痧胀玉衡》卷上：“痧症先吐泻而心腹绞痛者，从秽气痧发者多；先心腹绞痛而吐泻者，从暑气痧发者多；心胸昏闷，痰涎胶结，从伤暑伏热痧发者多；遍身肿胀、疼痛难忍，四肢不举，舌强不言，从寒气冰伏过时，郁为火毒而发痧者多。”《急救痧症全书》卷：“痧者，厉气也，入气分则作肿作胀，入血分则为蓄为瘀，遇食积痰火则气阻血滞。《痧症全书·论痧》：“古无痧字，……惟霍乱条下有不吐泻而腹绞痛者，曰干霍乱，亦名绞肠痧，缘南方体气不实之人，偶触粪土沙秽之气，多腹痛闷乱，名之曰痧，即沙字之讹字也。”由此可见，前人或有将霍乱赅括于痧病之内者。治宜内服平安散、散痧汤、武候行军散等方；外治可用括痧法或刺法、推拿等。在饮食宜忌方面，前人有“最忌热汤热酒”之说。痧证分种，如热痧、暑痧、温痧、寒痧、阳痧、阴痧、绞肠痧等。参见有关各条及痧胀条。
2060,痱子,duguji,https://baike.duguji.cn/baike/w/%E7%97%B1%E5%AD%90,,痱子又称“热痱”，“红色粟粒疹”，是由于在高温闷热环境下，出汗过多，汗液蒸发不畅，导致汗管堵塞、汗管破裂，汗液外渗入周围组织而引起。
2063,痿躄,duguji,https://baike.duguji.cn/baike/w/%E7%97%BF%E8%BA%84,,痿躄，病名。痿之又名。主要指四肢痿弱、足不能行。《素问·痿论》：“五脏因肺热叶焦，发为痿躄。”《顾氏医镜》：“言五脏之痿，皆因于肺气之热，致五脏之阴俱不足而为痿躄。五痿虽异，总曰痿躄。”参见痿条。
2089,白癜风,duguji,https://baike.duguji.cn/baike/w/%E7%99%BD%E7%99%9C%E9%A3%8E,,白癜风，是一种后天性局限性或泛发性皮肤色素脱失病。由于皮肤的黑素细胞功能消失引起，但机制还不清楚。全身各部位可发生。其主要表现为，局部皮肤呈乳白色斑，边缘清楚，周围皮色较深，斑内毛发亦变白，表面光滑，但一般不痛不痒，如果白斑面积较大，在夏日暴晒后，偶尔会有烧灼感。
2092,皮炎,duguji,https://baike.duguji.cn/baike/w/%E7%9A%AE%E7%82%8E,,皮炎代表皮肤对于化学制剂、蛋白、细菌与真菌等种种物质的变应性反应。皮炎是泛指，泛指皮肤的炎症，可以由多种疾病导致皮炎。比如常见的接触性皮炎、日光性皮炎、脂溢性皮炎等。每种皮炎的临床特点不尽相同，应加以区分，对因治疗，方有可能最好的治疗皮炎。
2094,皮肤溃疡,duguji,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E6%BA%83%E7%96%A1,,皮肤溃疡是中医外科常见病、多发病，是以皮肤溃疡为主要临床表现长期不能愈合为临床特征，皮肤组织缺损液化感染坏死的一种体表疾病，此处泛指中医外科疮疡类溃后长期未愈者。由于疮面难以愈合且消耗甚大，给患者造成了很大的心理压力和经济损失，严重影响患者的身体健康及生活质量。
2105,眼底出血,duguji,https://baike.duguji.cn/baike/w/%E7%9C%BC%E5%BA%95%E5%87%BA%E8%A1%80,,"眼底出血不是一种独立的眼病，而是许多眼病和某些全身疾病所共有的特征。常见于高血压视网膜病变、糖尿病及肾病引起的视网膜病变。视网膜静脉周围炎、视网膜静脉阻塞、视盘血管炎以及血液病引起视网膜病变，眼外伤性眼底出血。由于各种不同的病因导致相同的病理损害，如视网膜出血，渗出,微血管瘤、新生血管等。"
2108,破伤风,duguji,https://baike.duguji.cn/baike/w/%E7%A0%B4%E4%BC%A4%E9%A3%8E,,破伤风是由破伤风梭菌侵入人体伤口后，在厌氧环境下生长繁殖，产生嗜神经外毒素而引起全身肌肉强直性痉挛为特点的急性传染病。重型患者可因喉痉挛或继发严重肺部感染而死亡，新生儿破伤风由脐带感染引起，病死率很高。中医亦称“破伤风”，是指先有破伤，风毒之邪由创口侵入而引起惊风的一种疾病。
2109,秃疮,duguji,https://baike.duguji.cn/baike/w/%E7%A7%83%E7%96%AE,,秃疮，又名“白秃疮”，俗称“白鬎鬁“（音辣利）。生在头上，初起白痂，搔痒难忍，蔓延成片，久则发枯脱落，形成秃斑，但癒后毛发常可再生。多由不洁的理发工具或梳、帽等传染而致。本病类于白癣。
2113,筋挛,duguji,https://baike.duguji.cn/baike/w/%E7%AD%8B%E6%8C%9B,,筋挛，证名。即筋瘛。指肢体筋脉挛急抽瘛。《灵枢·刺节真邪》认为系虚邪搏于筋所致。除感邪因素外，亦可由津血亏耗，筋脉失荣致病。多见于痹病、痉病、中风等病。《张氏医通·挛》：“《内经》言挛皆属肝，肝主筋故也。有热有寒，有虚有实。热挛者，经所谓肝气热则筋膜干，筋膜干则筋急而挛，六味丸加牛膝、当归之类；因于湿，首如裹，湿热不攘，大筋软短，小筋弛张，软短为拘，弛张为痿，先（口畜）瓜蒂散，次与羌活胜湿汤；虚邪搏筋则筋急，五积散；血虚则筋急，增损四物汤；剧劳筋脉拘急疼痛少眠者，黄芪丸，更于暖室中近火按摩为佳；虚风袭于经脉，手足拘挛，屈伸短缩，腹痛，爪甲唇俱青，转筋不思饮食，甚则舌卷囊缩，木瓜散；拘挛瘫痪，口目斜，骨节疼酸，行步不正者，舒筋三圣散，痹湿筋挛骨痛者，续断丸；误汗漏风，筋挛缩急，或方士用木鳖发汗；见风筋脉拘挛者，并宜桂枝汤加归、附……”参见筋急、痹、痉、中风等条。
2120,类风湿性关节炎,duguji,https://baike.duguji.cn/baike/w/%E7%B1%BB%E9%A3%8E%E6%B9%BF%E6%80%A7%E5%85%B3%E8%8A%82%E7%82%8E,,类风湿性关节炎具体病因尚未完全明确，目前认为其病因与环境因素、病毒感染、遗传、性激素及神经精神状态等因素密切相关：
2121,红斑狼疮,duguji,https://baike.duguji.cn/baike/w/%E7%BA%A2%E6%96%91%E7%8B%BC%E7%96%AE,,红斑狼疮是一个累及身体多系统多器官，临床常见类型为盘状红蝴蝶疮和系统性红蝴蝶疮。其特点是盘状红蝴蝶疮好发于面颊部，主要表现为皮肤损害，多为慢性局限性。属中医“红蝴蝶疮”范畴。
2122,红疹,duguji,https://baike.duguji.cn/baike/w/%E7%BA%A2%E7%96%B9,,红疹（exanthema），是指丘形小粒，高出於皮肤表面，呈界限性突起的红色疹子而言。可见于多种皮肤病，过敏反应较为常见。因根据具体病因导致的红疹而施展治疗。
2129,结核,duguji,https://baike.duguji.cn/baike/w/%E7%BB%93%E6%A0%B8,,结核病（Tuberculosis）俗称痨病，是由结核杆菌引起的全身性传染性疾病。一年四季都可以发病，15岁到35岁的青少年是结核病的高发峰年龄。潜伏期4～8周。人与人之间呼吸道传播是本病传染的主要方式。传染源是接触排菌的肺结核患者。
2131,结胸,duguji,https://baike.duguji.cn/baike/w/%E7%BB%93%E8%83%B8,,结胸，证名。因邪气内结，胸腹胀满疼痛，手不可近之证。因太阳病、太少并病误下，表热内陷或实邪传里，与胸中水饮互结所致。《伤寒论·辨太阳病脉证并治》：“太阳病，脉浮而动数，……医反下之，动数变迟，膈内拒痛，胃中空虚，客气动膈，短气躁烦，心中懊憹，阳气内陷，心下因硬，则为结胸，大陷胸汤主之。”“结胸者，项亦强，如柔痉状，下之则和，宜大陷胸丸。”“太阳少阳并病，而反下之，成结胸，心下硬，下利不止，水浆不下，其人心烦。”“伤寒十余者，热结在里，复往来寒热者，与大柴胡汤；但结胸，无大热者，此为水结在胸胁也，但头微汗出者，大陷胸汤主之。”“太阳病，重发汗，而复下之，不大便五六日，舌上燥而渴，日晡所小有潮热，从心下至少腹硬满而痛，不可近者，大陷胸汤主之。”因证候、病情不同，有大结胸、小结胸、寒结胸、热结胸、水结胸、血结胸之分，详见各条。
2134,绦虫病,duguji,https://baike.duguji.cn/baike/w/%E7%BB%A6%E8%99%AB%E7%97%85,,绦虫病是指寄生人体的各种绦虫所引起的疾病，我国所见主要是猪肉绦虫或牛肉绦虫病。本病的流行和饮食习惯及猪、牛饲养方法不当有密切关系。中医称绦虫为“白虫”、“寸白虫”。
2137,翳障,duguji,https://baike.duguji.cn/baike/w/%E7%BF%B3%E9%9A%9C,,中医泛指视觉被阻隔或视力障碍。《卫生易简方·卷之七》：“明眼去翳障，久服视物鲜明。”达美君 主编.简明中医语词辞典.上海：上海科学技术出版社.2004.第796页.
2139,聤耳,duguji,https://baike.duguji.cn/baike/w/%E8%81%A4%E8%80%B3,,聤耳(suppurative otitis media)，发生于中耳部的急性或慢性化脓性耳病。其特征是急性发作者，初起耳内瘙痒，继而暴肿赤热，剧烈跳痛，耳窍流脓，伴有怕冷、发热等全身症状；慢性发作者，初起耳内胀痛，继而耳窍流脓，疼痛减轻，有全身不适，发热等症状。因有耳窍流脓，所以又叫耳脓。相当于西医的化脓性中耳炎。治疗以清肝火，化湿热为原则。
2143,肝炎,duguji,https://baike.duguji.cn/baike/w/%E8%82%9D%E7%82%8E,,肝炎是肝脏的炎症。肝炎的原因不同，最常见的是病毒造成的，此外还有自身免疫造成的。肝炎的早期症状及表现，如：食欲减退，消化功能差，进食后腹胀，没有饥饿感；厌吃油腻食物等。中医定其病位不全在肝，而肝炎之病无论属于何证，亦多与湿浊内蕴相关。
2142,肝火眩晕,duguji,https://baike.duguji.cn/baike/w/%E8%82%9D%E7%81%AB%E7%9C%A9%E6%99%95,,肝火眩晕，病证名。肾阴不足，肝火上亢所致的眩晕。《证治汇补·眩晕章》：“肝火眩晕，黑瘦人肾水亏少，肝枯木动，复挟相火，上踞高巅而眩晕。”证见头晕头痛，面红升火，口苦目赤，舌质红，脉弦数。偏火旺者，治宜清肝泻火，用龙胆泻肝汤；偏阴虚者，治宜滋阴降火，用知柏地黄丸。本症见于高血压等病症。参见眩晕条。
2146,肝硬化,duguji,https://baike.duguji.cn/baike/w/%E8%82%9D%E7%A1%AC%E5%8C%96,,肝硬化是临床常见的慢性进行性肝病，指由一种或多种病因长期或反复作用形成的以肝组织弥漫性纤维化、假小叶和再生结节为组织学特征的弥漫性肝损害。肝硬化在临床上分为肝功能代偿期及肝功能失代偿期，此两期分别属于中医“积聚”、“臌胀”的范畴。
2150,肝胃气痛,duguji,https://baike.duguji.cn/baike/w/%E8%82%9D%E8%83%83%E6%B0%94%E7%97%9B,,肝胃气痛，病证名。情志郁结，肝气犯胃所致的胃痛。见《柳选四家医案·环溪草堂医案》。《类证治裁·胃脘痛》：“因肝乘胃而脘痛者，气冲胁胀，当辛酸制木，吴萸、白芍、青皮、木瓜、厚朴、延胡、金橘。”
2152,肝脾肿大,duguji,https://baike.duguji.cn/baike/w/%E8%82%9D%E8%84%BE%E8%82%BF%E5%A4%A7,,肝脾肿大是指肝脏和脾脏均增大。肝脾一般在肋下不能触及，当内脏下垂或横膈下降或深吸气时，肝脾才能被触及，但不超过肋下1cm，且质地较软。肝脾肿大常见于慢性肝炎、伤寒、血吸虫病、肝硬化早期、白血病时；粒细胞白血病时，可见高度脾肿大。
2153,肠出血,duguji,https://baike.duguji.cn/baike/w/%E8%82%A0%E5%87%BA%E8%A1%80,,肠缺血是指供应肠道血液的血管因某种原因发生阻塞，致使肠道的血液来源减少或丧失，不能供肠道的生理活动所需，肠壁发生淤血、水肿或溃疡，严重者还可发生坏死、出血、穿孔和腹膜炎。
2154,肠炎,duguji,https://baike.duguji.cn/baike/w/%E8%82%A0%E7%82%8E,,肠炎是细菌、病毒、真菌和寄生虫等引起的胃肠炎、小肠炎和结肠炎。临床表现有恶心、呕吐、腹痛、腹泻、稀水便或粘液脓血便。部分病人可有发热及里急后重感觉，故亦称感染性腹泻。
2158,肠绞痛,duguji,https://baike.duguji.cn/baike/w/%E8%82%A0%E7%BB%9E%E7%97%9B,,“肠绞痛”是大肠痉挛所造成的疼痛，经常让小宝宝哭闹个不停，甚至能够持续哭闹个1-2小时。由于婴儿不会讲话，对于身体的不适，只会以啼哭做为主要的肢体语言。婴儿肠绞痛的特点为间歇性的哭闹。
2159,肠风,duguji,https://baike.duguji.cn/baike/w/%E8%82%A0%E9%A3%8E,,中医病名。肠风为便血的一种，指因外感得之，血清而色鲜，多在粪前，自大肠气分而来的便血。临床所见多为实证，常用凉血泻热，息风宁血法治疗，药酒亦不离此原则。
2172,肺炎,duguji,https://baike.duguji.cn/baike/w/%E8%82%BA%E7%82%8E,,肺炎是指终末气道、肺泡和肺间质的炎症，可由疾病微生物、理化因素、免疫损伤、过敏及药物所致。细菌性肺炎是最常见的肺炎，也是最常见的感染性疾病之一。中医上认为肺炎常因外感风邪和劳倦过度导致肺失宣降、痰热郁阻而发病。
2176,肺燥咳嗽,duguji,https://baike.duguji.cn/baike/w/%E8%82%BA%E7%87%A5%E5%92%B3%E5%97%BD,,肺燥咳嗽，病名。肺虚液少或燥邪伤肺所致的咳嗽。其证咳嗽痰少，喉中声哑，烦渴引饮，大便秘涩，肌肤枯燥。《症因脉治·伤燥咳嗽》：“天行燥烈，燥从火化，肺被燥伤则必咳嗽。”《不居集》卷十五：“肺燥咳嗽，金性喜清润，润则生水，以滋脏腑。若本体一燥，则水源渐竭，火无所制，金受火燥，则气自乱而咳嗽，嗽则喉干声哑，烦渴引饮，痰结便闭，肌肤枯燥，形神虚萎，脉必虚数，久则涩数无神。”《金匮翼·燥咳》：“肺燥者，肺虚液少而燥气乘之也。其状咳甚而少涎沫，咽喉干，气哽不利。子和云：燥乘肺者，气壅不利，百节内痛，皮肤干燥，大便秘涩，涕唾稠粘。”治宜清燥润肺，用润肺止嗽方、清燥救肺汤、门冬饮子等。参见咳嗽、伤燥咳嗽条。
2181,肺虚咳嗽,duguji,https://baike.duguji.cn/baike/w/%E8%82%BA%E8%99%9A%E5%92%B3%E5%97%BD,,咳嗽的一种。多因肺阴不足所致。症见咳嗽少痰，或痰中带血，形体消瘦，心烦失眠，午后潮热，面红颧赤等。治宜养阴清肺，化痰止咳，用月华丸加减。也有肺气虚者，症见咳嗽气喘，咳声低微，易汗，脉软无力，宜补益肺气，用温肺汤(《类证治裁》：白术、半夏、干姜、五味子、细辛、枳壳、肉桂)。
2185,肾小球肾炎,duguji,https://baike.duguji.cn/baike/w/%E8%82%BE%E5%B0%8F%E7%90%83%E8%82%BE%E7%82%8E,,肾小球肾炎，英文拼写为（glomerulonephritis）。肾小球肾炎是以肾小球损害为主的变态反应性炎症，是较为常见的疾病。
2186,肾炎,duguji,https://baike.duguji.cn/baike/w/%E8%82%BE%E7%82%8E,,肾炎是两侧肾脏非化脓性的炎性病变。肾因肾小体受到损害出现浮肿、高血压、蛋白尿等现象，是肾脏疾病中最常见的一种。
2188,肾病综合征,duguji,https://baike.duguji.cn/baike/w/%E8%82%BE%E7%97%85%E7%BB%BC%E5%90%88%E5%BE%81,,肾病综合征表现为大量蛋白尿、低蛋白血症、高度水肿、高脂血症的一组临床症候群。可由多种病因引起，分为原发性、继发性和遗传性三大类，原发性肾病综合征属于原发性肾小球疾病，有多种病理类型构成。见于中医学的水肿、虚劳、腰痛等疾病。
2189,肾绞痛,duguji,https://baike.duguji.cn/baike/w/%E8%82%BE%E7%BB%9E%E7%97%9B,,肾绞痛renal colic又称肾、输尿管绞痛，是由于某种病因使肾盂、输尿管平滑肌痉挛或管腔的急性部分梗阻所造成的，其特点是突然发作剧烈疼痛，疼痛从患侧腰部开始沿输尿管向下腹部、腹股沟、大腿内侧、睾丸或阴唇放射，可持续几分钟或数十分钟，甚至数小时不等。发作时常伴有恶心呕吐、大汗淋漓、面色苍白、辗转不安等症状，严重者可导致休克。
2192,肿瘤,duguji,https://baike.duguji.cn/baike/w/%E8%82%BF%E7%98%A4,,肿瘤（Tumor）是机体在各种致癌因素作用下，局部组织的某一个细胞在基因水平上失去对其生长的正常调控，导致其克隆性异常增生而形成的新生物。一般认为，肿瘤细胞是单克隆性的，即一个肿瘤中的所有瘤细胞均是一个突变的细胞的后代。
2195,胃癌,duguji,https://baike.duguji.cn/baike/w/%E8%83%83%E7%99%8C,,胃癌是我国最常见的恶性肿瘤之一 ，在我国其发病率居各类肿瘤的首位，每年约有17万人死于胃癌 ，几乎接近全部恶性肿瘤死亡人数的1/4，且每年还有2万以上新的胃癌病人产生出来 ，胃癌确实是一种严重威胁人民身体健康的疾病。胃癌可发生于任何年龄，但以40～60岁多见，男多于女，约为2：1。胃癌可发生于胃的任何部位，但多见于胃窦部，尤其是胃小弯侧。未经治疗者平均寿命约为13个月。
2194,胃火牙痛,duguji,https://baike.duguji.cn/baike/w/%E8%83%83%E7%81%AB%E7%89%99%E7%97%9B,,胃火牙痛，病证名。指由于阳明痰火内蕴上攻牙齿而痛，伴龈肿口臭、便秘脉滑。治宜清热泻火涤痰止痛，方选黄连解毒汤。参见牙痛条。
2197,胆囊炎,duguji,https://baike.duguji.cn/baike/w/%E8%83%86%E5%9B%8A%E7%82%8E,,胆囊炎是细菌性感染或化学性刺激(胆汁成分改变)引起的胆囊炎性病变，为胆囊的常见病。本病在中医学上归属于“胆胀”、“胁痛”等病证范畴。
