TCM_symptom_id,TCM_symptom_name,old_definition,new_definition
2125,经多,,经多，指月经周期基本正常，而经量明显增多，或行经时间延长，总量增多者。临床表现为经来量多如涌，或色淡质稀，或色深红质稠，或夹血块。其病机多因气虚冲任不固，血失统摄；或血热迫血妄行；或血瘀阻滞，新血不得归经所致。
2124,细菌性感染引起炎症肿毒,,细菌性感染所致炎症肿毒，系外感六淫化热，或饮食不节、情志失调，致热毒内蕴，气血壅滞，营卫失和，热盛肉腐而成。其症见局部红肿灼痛，边界不清，甚则溃破流脓，伴发热口渴、舌红苔黄、脉数有力。病机总属热毒炽盛，气血凝滞，肉腐成脓。
2123,细菌性感染,,细菌性感染，中医谓之“热毒内侵”或“邪毒壅盛”。系外感六淫化火，或疫疠之邪直中，致气血壅滞、肉腐成脓。临床多见局部红、肿、热、痛，或伴发热、口渴、舌红苔黄、脉数等实热证候。其病机为毒邪炽盛，正邪交争，营卫失调，甚则入营动血，内陷脏腑。
2127,经闭痛经,,经闭痛经，指女子月经应至而未至，或经行之际小腹疼痛，甚则痛引腰骶，经色紫暗夹块，块下痛减。其病机多属冲任瘀阻，或寒凝胞宫，气血运行不畅，不通则痛；亦可因肝肾亏虚、气血不足，冲任失养，不荣则痛。临床当辨虚实寒热，以明其本。
2126,经络气滞,,经络气滞，指人体经络系统中气血运行不畅、壅滞不通的病理状态。临床表现为局部胀痛、窜痛或刺痛，痛无定处，时轻时重，常随情志波动而增减，可伴见胸闷、胁胀、嗳气、善太息等。其病因多由情志抑郁、气机不舒，或外邪阻遏、跌仆闪挫所致，病机为经气郁滞，络脉失和，气血运行受阻。
2128,结块,,结块，指体内或体表出现可触及之有形肿块，或聚或散，或硬或软，推之可移或固定不移。其成因多由气滞血瘀、痰湿凝结、热毒壅聚或正虚邪恋所致。临床需辨其部位、质地、活动度及伴随症状，以审证求因，如瘰疬、癥瘕、积聚等皆属此范畴。
2130,结核性瘘管,,结核性瘘管，系因肺肾阴虚、虚火灼津，或气血亏耗、毒邪深伏所致。其症见疮口久不敛合，时流稀薄脓水或败絮状物，色白或灰暗，周围皮色紫暗，触之硬痛不显，常伴潮热、盗汗、消瘦等虚劳之象。病位多在骨节、颈腋及胸腹，属阴疽之变，缠绵难愈。
2133,绝经期眩晕,,绝经期眩晕是指妇女在绝经前后，因肾气渐衰、天癸将竭、冲任亏虚，精血不足，髓海失养，或阴虚阳亢、肝风内动所致之眩晕。临床表现为头晕目眩，视物旋转，时作时止，常伴耳鸣、腰膝酸软、心烦易怒、烘热汗出、失眠多梦等绝经期诸症。其病机多属本虚标实，肾虚为本，风火痰瘀为标。
2132,结胸痞满,,结胸痞满是指胸脘部自觉满闷不舒，甚则疼痛拒按，按之硬满或如物阻塞之证。其病位在胸膈与心下，多因表邪误下，邪热内陷与痰水互结，或寒实内停，气机壅滞所致。临床以心下硬满、疼痛、按之石硬或但满不痛、干呕、短气、不大便等为特征，分大结胸、小结胸及寒实结胸等类型。
2135,继发性血小板减少性紫癜,,继发性血小板减少性紫癜，系因外感邪毒、药毒内侵或他病久延，损伤气血，致血不循经，溢于脉外。临床以皮肤瘀点、瘀斑，或伴鼻衄、齿衄、月经过多等出血表现为特征。其病机多属热毒炽盛，迫血妄行；或气血亏虚，统摄无权；亦可因瘀血阻络，血不归经。
2136,缠身蛇丹,,缠身蛇丹，亦称蛇串疮、火带疮，系因肝经郁火、脾经湿热内蕴，外感毒邪，搏结于肌肤所致。其症见皮肤焮红，簇集性水疱沿一侧周围神经呈带状分布，痛如火燎，灼热难忍，疱壁紧张，破溃则糜烂，愈后常留疼痛。
2140,聤耳流脓,,聤耳流脓，指耳内长期或反复流出脓性分泌物，其色或黄或白，质或稠或稀，常伴耳内疼痛、听力减退、耳鸣等症。多因风热湿邪上犯耳窍，或肝胆湿热循经上蒸，日久则气血瘀滞，腐化成脓；亦有因肾阴亏虚、虚火上炎，致耳窍失养、邪毒留恋而脓液清稀者。
2138,聘耳流脓,,聘耳流脓，系指耳内长期或反复流出脓性分泌物，其色或黄或白，质或稠或稀，常伴耳内疼痛、听力减退、耳鸣等症。多因风热湿邪上犯耳窍，或肝胆湿热循经上蒸，日久则气血瘀滞，腐肉成脓；亦有因肾阴亏虚，虚火上炎，致耳窍失养，脓液清稀者。此症常责之于脓耳失治或反复发作，迁延难愈。
2144,肝热头晕,,肝热头晕，指因肝经郁热或肝火上炎，扰动清窍所致之头晕。症见头目眩晕、胀痛，常伴面红目赤、口苦咽干、烦躁易怒、胁肋灼痛、便秘溲黄，甚则耳鸣如潮。其病机多由情志不遂，肝气郁结化火，或嗜食辛辣厚味，助热生火，循经上冲巅顶，清阳被扰而作眩。
2145,肝病出血,,肝病出血，指因肝脏功能失调，疏泄失职，藏血无权，致血不循经，溢于脉外之证。临床多见齿衄、鼻衄、肌衄，甚则呕血、黑便。其病机多由肝郁化火，灼伤血络；或肝阴不足，虚火内扰；或肝病及脾，脾不统血所致。总属肝不藏血，血溢妄行之候。
2141,肉暗紫黑,,肉暗紫黑，指肌肉色泽晦暗，呈紫黑或青紫色之象。临床多见于局部外伤、瘀血内停，或久病入络、气血瘀滞之证。其色紫黑主瘀血深重，暗滞无华则兼见气血衰败。常伴疼痛固定、拒按、肌肤甲错等症。病机多因寒凝、气滞、气虚或外伤致血行不畅，瘀阻肌腠，日久则色变紫黑。
2148,肝肾阴虚眩晕,,肝肾阴虚眩晕，指因肝肾阴液亏虚，水不涵木，肝阳上扰清窍所致之眩晕。其症多见头晕目眩，耳鸣如蝉，头重脚轻，腰膝酸软，伴见五心烦热，咽干口燥，舌红少苔，脉弦细数。病机为肝肾阴亏，髓海失充，虚风内动。
2147,肝肾不足腰膝酸冷,,肝肾不足，腰膝酸冷，系指肝肾阴精亏虚，阳气失于温煦，致腰膝失养、寒从内生之证。临床表现为腰膝酸软无力，局部发冷喜温，遇寒加重，可伴头晕耳鸣、夜尿频多、脉沉细等。其病机多因久病劳损、年老体衰或房劳过度，致肝肾精血不足，筋骨失濡，阳虚生寒。
2149,肝肾阴虚眩晕耳鸣,,肝肾阴虚眩晕耳鸣，系指因肝肾阴液亏虚，水不涵木，虚阳上扰，或髓海失充所致之眩晕与耳鸣并见。临床表现为头晕目眩，耳鸣如蝉，昼夜不休，遇劳或恼怒加重，常伴腰膝酸软、五心烦热、咽干颧红、舌红少苔、脉细数等阴虚内热之象。其病机多由久病劳损、房室不节或情志化火，耗伤肝肾真阴，致清窍失养，虚风内动。
2151,肝胆病,,肝胆病，泛指肝胆功能失调所致诸证。其临床表现多见胁肋胀痛或灼痛、口苦咽干、目赤或目黄、烦躁易怒、善太息，或见寒热往来、呕恶纳呆、女子月经不调、乳房胀痛，甚则身目发黄、小便短赤。其病因病机多由情志郁结、气机不畅，或湿热内蕴、肝胆疏泄失司，或阴血亏虚、肝失濡养所致。
2157,肠痈肿痛,,肠痈肿痛是指发生于肠腑的痈疡，以右下腹或脐周持续性胀痛、灼痛或跳痛，拒按，甚则腹皮拘急、反跳痛为主要表现。多因饮食不节、寒温失调、情志不畅等致肠道传导失司，糟粕积滞，气血瘀阻，郁而化热，热盛肉腐成痈。临床常伴发热、恶心、便秘或泄泻等症。
2160,肠风泻血,,肠风泻血，指因风热或湿热下注大肠，损伤血络所致之便血。其血色鲜红，多先血后便，或血下如溅，质清稀，常伴肛门灼热、大便不畅或泄泻。病机多由外感风热，或嗜酒辛燥，湿热蕴结，风火交迫，迫血妄行而下。
2161,肢体不遂,,肢体不遂，指肢体一侧或双侧运动功能障碍，轻则活动不利、重则痿废不用，常伴麻木、拘挛或弛缓。多由风、痰、瘀阻滞经络，或气血亏虚、肝肾不足，筋脉失养所致。其病位在经络、筋肉，与心、肝、脾、肾相关，属中风、痿证等病常见之候。
2155,肠燥便秘,,肠燥便秘系指因津液亏耗，肠道失于濡润，传导失司所致之大便干结、排出困难之证。临床表现为大便干燥坚硬，状如羊屎，数日一行，临厕努挣难下，常伴口干咽燥、舌红少津、苔黄燥或剥脱、脉细数。其病机多由素体阴虚、热病伤津、年老津亏或过食辛燥，致大肠津枯，无水行舟。
2165,肢节拘挛,,肢节拘挛，指四肢关节屈伸不利、活动受限，甚则筋肉挛缩、难以舒展之症。多因风寒湿邪客于经络，或肝血亏虚、筋脉失养，或痰瘀阻络所致。临床表现为关节僵硬、屈伸困难，常伴疼痛、麻木，日久可致肌肉萎缩。
2162,肢体痿软,,肢体痿软，指四肢或某一肢体筋肉弛缓无力，甚则痿废不用，活动受限，日久可见肌肉萎缩。其症多因肺热津伤、湿热浸淫、脾胃虚弱或肝肾亏虚，致气血津液不足，筋脉失于濡养；亦可因瘀血阻络，经气不通所致。临床以肢体软弱无力、不能随意运动为主要表现，常伴麻木、瘦削等症。
2163,肢体酸,,肢体酸指自觉四肢或躯干肌肉、关节酸楚不适，似痛非痛，酸软无力，常伴沉重感或活动欠利。其病机多因湿邪浸渍、气血亏虚或肝肾不足，致筋脉失于濡养；亦可因劳倦过度、气滞血瘀，经络壅滞不通所致。临床需辨虚实，实证多兼困重，虚证常伴乏力。
2164,肢体重,,肢体重，指肢体自觉沉重、活动不利、如被束缚或裹湿布之感。临床表现为四肢或偏于一侧沉重酸楚，抬举无力，常伴困倦、纳呆、舌苔白腻。其病因病机多由湿邪困阻，或脾虚失运，水湿内停，流注四肢经络，致气血运行不畅；亦可因气虚血弱，筋肉失养而见沉重。
2166,肩臂痛,,肩臂痛是指疼痛发生于肩关节及上臂部位，可牵及颈项、肘臂，甚则活动受限。其临床表现多为酸痛、胀痛、冷痛或刺痛，或伴抬举、旋后困难。病因病机多责之于风寒湿邪客于经络，气血凝滞不通；或劳损外伤，瘀血阻络；亦可因肝肾亏虚，筋骨失养所致。
2167,肩臂酸,,肩臂酸是指肩部及上臂出现酸楚不适、沉重乏力之感，常伴活动欠利、喜按喜揉。其病机多因气血不足，筋脉失于濡养；或湿邪困阻，气机不畅；亦可因劳损过度，经络气血瘀滞所致。临床多见于痹证、虚劳等范畴。
2171,肺捞,,肺痨，系因痨虫侵袭，肺体受损，阴虚火旺所致之慢性传染性疾病。临床以咳嗽、咯血、潮热、盗汗、胸痛、消瘦为主症，甚则气急、声嘶。其病机初起多属肺阴亏耗，日久则阴虚火旺，或气阴两虚，终至阴阳俱损。
2168,肩臂酸痛麻木,,肩臂酸痛麻木，指肩部及上臂出现酸楚、疼痛、沉重、麻木不仁，甚则活动不利之症。其状或酸胀难举，或刺痛固定，或麻木如蚁行。多因风寒湿邪客于经络，气血凝滞不通；或劳损内伤，肝肾亏虚，筋脉失养所致。病位在肩臂之经筋脉络，与手三阳经、手太阴经相关。
2170,肺出血,,肺出血，指血自肺系而来，经气道咳嗽而出，或纯血鲜红，或痰血相兼，甚则咯血盈口之症。其病位在肺，病性多属热伤肺络或阴虚火旺，亦可因气虚不摄、瘀血阻络所致。临床以咳嗽咯血、喉中血腥、胸胁胀痛、面赤咽干等为主要表现，重者可伴气促、面色苍白。
2174,肺热喘嗽,,肺热喘嗽，指邪热壅肺，肺失清肃，气逆不降所致之咳嗽喘息。临床以咳嗽气粗、喘息声高、痰黄黏稠、咯吐不爽、咽干口渴、面赤身热、舌红苔黄、脉滑数为特征。多因外感风热入里，或寒邪化热，或嗜食辛辣厚味，内生痰热，壅遏肺气而成。
2173,肺热咳喘,,肺热咳喘，指邪热壅肺，肺失清肃，气逆不降所致之咳喘证候。临床以咳嗽气粗、痰黄黏稠、咯吐不爽、喘息气急、鼻煽、胸胁胀痛为主症，常伴身热、口渴、咽痛、小便短赤、大便干结，舌红苔黄，脉滑数。其病机多由外感风热入里，或风寒化热，或过食辛热厚味，致热邪内蕴于肺，肺气郁闭，宣降失常。
2178,肺痨咳血,,肺痨咳血，系因痨虫蚀肺，肺体受损，肺络破溢所致。症见咳嗽、咯血或痰中带血，血色鲜红，常伴潮热、盗汗、消瘦、胸痛、口干咽燥。病位在肺，病性属虚中夹实，阴虚火旺灼伤肺络，或气阴两虚，络损血溢。
2175,肺热痰壅,,肺热痰壅，指邪热壅肺，炼液成痰，痰热互结，阻于气道之证。临床以咳嗽气急、痰黄稠量多、或痰中带血、喉中痰鸣、胸闷胸痛、发热口渴、舌红苔黄腻、脉滑数为主要表现。多因外感风热入里，或风寒化热，热灼津液，痰热胶结，肺失宣肃所致。
2177,肺痈吐脓,,肺痈吐脓，指肺叶生疮，血败肉腐，化而为脓，随咳嗽排出脓液腥臭之症。临床表现为咳吐大量脓血痰，或如米粥，腥臭异常，胸中烦满而痛，甚则喘不得卧。其病机多因热毒壅肺，痰瘀互结，酿脓溃破，肺络损伤所致。
2180,肺结核咳嗽,,肺结核咳嗽，系因痨虫侵袭肺脏，耗伤气阴，肺失清肃所致。其咳声多低弱或干咳少痰，或痰中带血丝，甚则咯血，常伴潮热、盗汗、颧红、消瘦、胸痛、乏力等阴虚火旺之候。病位在肺，病性属虚，以阴虚为本，燥热为标，久则气阴两虚，甚则阴损及阳。
2182,肺虚咳血,,肺虚咳血，系因肺气亏虚，气不摄血，或肺阴不足，虚火灼络所致。临床表现为咳嗽无力，痰中带血，或咳吐纯血，血色淡红或鲜红，伴气短声低、神疲乏力、自汗或盗汗、口干咽燥。其病机多由久病咳喘、耗伤肺气，或劳损过度、阴液亏虚，致肺络失固，血溢脉外。
2184,肾冷痛,,肾冷痛，指腰部或少腹部因肾阳虚衰、寒邪内侵所致之冷感与疼痛并见之症候。其痛多绵绵不休，得温则减，遇寒加剧，常伴腰膝酸软、畏寒肢冷、小便清长或夜尿频多。病机多由久病伤肾、房劳过度，或外感寒湿直中少阴，致肾阳亏虚，温煦失职，寒凝气滞，经络不通而作痛。
2187,肾炎水肿,,肾炎水肿，系指因肾失开阖，水湿内停，泛溢肌肤所致之水肿。其症多见眼睑、头面先肿，继则延及四肢、胸腹，甚则全身浮肿，按之凹陷不易恢复，常伴小便短少、腰膝酸软、畏寒肢冷或咽痛、血尿等。病机多责之肾阳虚衰，气化不利，或风邪外袭，肺失通调，水湿壅滞。
2183,肾与小腹冷痛,,肾与小腹冷痛，指自觉肾区（腰部）及小腹部疼痛，伴寒冷感，得温则减，遇寒加剧。临床多表现为腰部酸冷坠痛，小腹拘急冷痛，或牵及阴部，常伴畏寒肢冷、小便清长、大便溏薄等症。其病因病机多由肾阳亏虚，寒湿内侵或寒凝胞宫、小肠，致经脉气血凝滞不通，失于温煦而作痛。
2193,胀满疼痛,,胀满疼痛，指胸腹脘胁等部位自觉撑胀、满闷，并兼有疼痛之感。其状或胀重于痛，或痛胀并作，按之或可缓解，或反加重。多因气机壅滞，或食积、痰饮、瘀血内阻，致脏腑经络不通，气机升降失常而发。
2190,肾虚腰膝酸痛,,肾虚腰膝酸痛是指因肾精亏虚、腰府失养所致，以腰部及膝关节酸软无力、隐隐作痛为主要表现的病症。临床多见腰膝酸软、喜按喜揉、遇劳加重、卧则减轻，常伴头晕耳鸣、神疲乏力、夜尿频多等症。其病机多由久病劳损、年老肾衰或房劳过度，致肾精不足，筋骨失于濡养，不荣则痛。
2198,胆石症,,胆石症系因肝胆气郁，湿热蕴结，日久煎熬胆汁成石，阻滞胆腑所致。临床以右胁下或脘腹疼痛，痛引肩背，口苦呕恶，厌食油腻，或伴寒热、黄疸为主要表现。其病位在胆，与肝、脾、胃相关；病性多属本虚标实，以气滞、湿热、瘀血为标，肝脾失调为本。
2191,肾虚阳痿,,肾虚阳痿，指因肾精亏虚、命门火衰或肾阴不足，导致宗筋失养、作强不能，临房阴茎痿软不举，或举而不坚、坚而不久之证。常伴腰膝酸软、头晕耳鸣、畏寒肢冷（肾阳虚）或潮热盗汗（肾阴虚）、精神萎靡、夜尿频多等症。其病机多由房劳过度、久病伤肾、年老体衰所致，肾气衰微则阳事不兴。
2196,胃肠道肿瘤,,胃肠道肿瘤，中医谓之“积聚”“癥瘕”范畴。其症多见脘腹痞满胀痛，食少纳呆，或见呕恶、便血、黑便，日久则形体羸瘦、神疲乏力。病位在胃肠，涉及肝脾。病机多因饮食不节、情志失调，致脾胃运化失司，气滞血瘀，痰湿内蕴，日久毒聚成积。病性属本虚标实，正虚为脾肾亏虚，邪实为气、血、痰、毒互结。
2200,胸中痞闷,,胸中痞闷，指自觉胸膺部位满闷不舒，堵塞不畅，按之柔软不痛，或伴呼吸欠畅、嗳气则舒。其病位在心胸，多因痰浊、气滞、食积、寒凝等阻滞胸中气机，或由中气不足、清阳不升所致。临床需辨虚实，实者多胀满拒按，虚者多痞塞喜按。
2201,胸痹刺痛,,胸痹刺痛，指胸部刺痛如针刺、痛处固定不移，甚则引及肩背，常伴胸闷、短气，入夜尤甚。多因瘀血痹阻心脉，或寒凝、气滞日久致血行不畅，心脉挛急不通而作痛。其病机要点为“瘀阻心脉，不通则痛”，临床多见于胸痹之血瘀证。
2205,胸膈不舒,,胸膈不舒，指患者自觉胸膺与膈下部位痞闷、窒塞、不畅或胀满之感，常伴嗳气、纳呆、呼吸欠畅等症。其病位在胸膈，涉及心肺与脾胃。多因情志郁结、气机失畅，或痰浊内阻、食积停滞，致胸中阳气不展，膈间气机壅塞而成。
2203,胸腔积水,,胸腔积水，亦称“悬饮”，指水饮停聚胸胁，表现为胸胁胀满、咳唾引痛、气短喘促，甚则不能平卧。其病位在肺、脾、肾，病性多属本虚标实。病因多由外感寒湿、劳倦内伤，致三焦气化失司，肺失通调，脾失转输，肾失蒸化，水液停积胸胁而成。
2207,脉结代,,脉结代指脉象迟缓而时一止，止无定数者为结；脉来动而中止，良久方来，止有定数者为代。二者常并称，多见于心之气血阴阳亏虚，或痰瘀阻络、心脉痹阻之证。临床表现为脉律不整，间歇停顿，常伴心悸、胸闷、气短等症。
2209,脘痛,,脘痛，指胃脘部（上腹部近心窝处）自觉疼痛之症。其痛可呈胀痛、刺痛、隐痛、灼痛或绞痛，常伴嗳气、泛酸、纳呆、痞满等症。病位在胃，与肝脾相关。多因外感寒邪、饮食不节、情志失调或脾胃虚弱，致胃气郁滞，失于和降，不通则痛；或胃络失养，不荣则痛。
2208,脓水淋漓,,脓水淋漓，指疮疡溃后或皮肤破损处，脓液持续渗出，质稀或稠，量多不止，浸淫肌肤，久不收口之症。多因湿热毒邪壅滞，气血腐败，或正气亏虚，托毒无力，致脓水不绝。其色黄稠者多属热毒实证，色淡清稀者多属气血两虚或阴寒凝滞。
2202,胸脘痞闷胀满,,胸脘痞闷胀满，指胸膈与胃脘部自觉痞塞不通、闷窒不舒，且伴有胀满之感，按之柔软、不痛或微痛。其病位在心下、胸膈，病性多属气机阻滞。常因情志抑郁、饮食不节或痰湿内阻，致中焦气机升降失常，浊气不降、清气不升，壅滞于胸脘而成。临床可见脘腹饱胀、嗳气频作、纳呆食少，甚则胸胁窜痛。
2204,胸腹胀闷疼痛,,胸腹胀闷疼痛，指胸胁与脘腹部自觉胀满、痞塞不舒，甚则疼痛之症。临床表现为胸膈痞闷，胁肋胀痛，脘腹痞胀，或攻窜作痛，嗳气、矢气后稍减，常伴纳呆、呕恶。其病机多由气机郁滞，升降失常所致，或因情志不遂，肝气横逆犯胃；或饮食不节，湿浊痰食内停，阻遏中焦气机；亦可因寒凝、血瘀等邪阻脉络，致气滞不通，不通则痛。
2210,脘痞吐泻,,脘痞吐泻，指胃脘部痞塞胀满，伴见呕吐、泄泻并作之证候。临床表现为脘腹痞闷不舒，恶心呕吐，大便稀溏或水样，次数增多。其病机多由外感寒湿、暑湿，或内伤饮食生冷，致中焦气机阻滞，升降失常，胃失和降则呕，脾失健运则泻，气机痞塞则脘痞。
2212,脘腹挛急疼痛,,脘腹挛急疼痛，指上腹部及腹部肌肉筋脉拘急、牵引作痛，呈阵发性或持续性紧缩感，痛势较剧，按之或得温可暂缓。其病位在脘腹，涉及肝脾。多因寒邪内侵，凝滞气机；或肝气郁结，横逆犯脾；或脾胃虚寒，失于温养，致经脉挛急、气血不通而痛。
2211,脘痞呕恶,,脘痞呕恶，指胃脘部痞塞胀满不舒，兼见恶心欲吐或呕吐之症。其临床表现以心下痞闷、按之柔软不痛，伴泛恶、嗳气、纳呆为主。多因中焦气机阻滞，胃失和降所致，常见于湿浊中阻、食积停滞、痰饮内停或脾胃虚弱等证，病机关键在脾升胃降失常，浊气上逆。
2214,脘腹胀满冷痛,,脘腹胀满冷痛，指自觉胃脘及腹部胀满不舒，伴发冷感及疼痛，得温则减，遇寒加重的症状。多因寒邪内侵，或脾阳不足，寒湿内生，气机阻滞所致。临床常伴纳呆、喜温喜按、大便溏薄等症。
2215,脘腹胁肋疼痛,,脘腹胁肋疼痛，指上腹部、两胁及胁肋部同时或交替出现胀痛、刺痛、窜痛或隐痛之症。多因肝气郁结，横逆犯胃，或肝胆湿热、瘀血阻络，致气机不畅，经脉失和。临床常伴嗳气、纳呆、口苦、烦躁易怒等，疼痛随情志波动而增减。
2213,脘腹痞满胀痛,,脘腹痞满胀痛，指自觉胃脘及腹部胀闷不舒，按之柔软，触之无形，且伴疼痛之感。其病位在脾胃与肠腑，病性多属虚实夹杂。临床表现为脘腹痞塞满闷，胀痛时作，得食或情志不畅则加重，嗳气或矢气后稍缓。病因病机多由饮食不节、情志失调、脾胃虚弱，致中焦气机阻滞，升降失常，或兼痰湿、食积、瘀血内停，壅塞不通而作。
2216,脘腹虛痛,,脘腹虛痛，指脘腹部疼痛绵绵，痛势不甚，时作时止，喜温喜按，得食稍减，空腹或劳累后加重，伴神疲乏力、纳少便溏、舌淡苔白、脉沉细弱等症。其病机多由脾胃虚弱，中气不足，或久病耗伤，气血亏虚，致脘腹失于温养，虚寒内生，气机不利而作痛。
2217,脚气肿毒,,脚气肿毒，指湿浊下注，壅遏气血，致足胫及足部红肿灼热、胀痛难忍，甚则皮破流脂、糜烂腥臭之证。多因外感湿热邪毒，或饮食不节、脾虚生湿，湿郁化热，湿热相搏，下注足胫，阻滞经络，气血凝滞而成。其症常伴身热、小便短赤，重者可致步履艰难。
2218,脚气肿胀,,脚气肿胀，指因湿浊下注、水湿内停所致之足部及踝部浮肿、按之凹陷、皮色如常或微红，常伴沉重、酸楚、乏力，甚则步履艰难。其病多由外感水湿、饮食不节、脾运失健，致湿邪流注下焦，壅遏经络，气血不畅而成。
2220,脱力劳伤,,脱力劳伤，指因过度劳累、强力负重或久劳耗气，导致肢体筋肉失于濡养，出现周身懈惰、四肢酸软无力、动则益甚，伴神疲气短、懒言声低、脉虚软无力等症。其病机多属劳力过度，耗伤脾肺之气，气不充形，筋肉失养。
2221,脾肾虚泻,,脾肾虚泻，系因脾肾阳虚，运化失司，封藏无权所致。临床以黎明前脐腹作痛，肠鸣即泻，泻后痛减，完谷不化，形寒肢冷，腰膝酸软，舌淡苔白，脉沉细为主要表现。其病机为命门火衰，不能温煦脾土，水湿下注，大肠传导失约。
2223,脾虚食少,,脾虚食少，指因脾气虚弱，运化失职，纳谷不香，食量减少之证。临床表现为食欲减退，食后脘腹胀满，大便溏薄，面色萎黄，神疲乏力，舌淡苔白，脉缓弱。其病机多由饮食不节、劳倦过度或思虑伤脾，致中气不足，受纳腐熟功能减退。
2219,脚癣,,脚癣，俗称“脚湿气”，系因湿热下注，或久居湿地，外染虫毒，蕴结肌肤所致。症见趾间或足底初起小水疱，瘙痒难忍，搔破则滋水浸淫，或见皮肤粗糙、脱屑、皲裂，甚则糜烂、红肿。其病多由脾胃湿热内蕴，复感风、湿、热、虫之邪，郁于腠理而成。
2225,腰冷痛,,腰冷痛，指腰部自觉寒冷且伴疼痛，得温则减，遇寒加剧之症。其痛多绵绵或拘急，常伴腰膝酸软、畏寒肢冷。病机多属肾阳不足，寒湿内侵，或久病劳损，致腰部经脉失于温煦，气血凝滞不通。
2226,腰腿疼痛,,腰腿疼痛是指腰部及下肢（单侧或双侧）出现酸、麻、胀、重、痛等不适感，甚则活动受限、步履艰难。其病位在腰府、筋骨、经络，常因外感风寒湿邪、跌仆闪挫、劳损日久，或肝肾亏虚、气血不足，致经脉痹阻、筋骨失养而发。临床需辨虚实寒热，以明病机。
2228,腰膝关节酸重疼痛,,腰膝关节酸重疼痛，指腰膝及关节部位自觉酸楚、沉重，伴活动不利或疼痛，常遇阴雨天或劳倦加重。其病位在筋骨、关节，多因寒湿、湿热之邪痹阻经络，或肝肾亏虚、气血不足，筋骨失于濡养所致。临床可见腰膝酸软无力，关节重着肿胀，屈伸不利，得温痛减，遇寒痛增。
2229,腰膝痿软,,腰膝痿软，指腰部与膝关节部位自觉酸软无力，甚则难以久立、步履不健，常伴下肢痿弱不任身之症。其病位在腰膝，多责之于肝肾亏虚、精血不足，筋骨失于濡养；或湿热下注、经络阻滞，致气血不荣。临床当辨虚实，虚者多伴头晕耳鸣、遗精早泄，实者常兼肢体困重、小便黄赤。
2234,腹绞痛,,腹绞痛，指腹部突发性、阵发性剧烈疼痛，痛势如绞，难以忍受，常伴腹皮拘急、拒按或欲便不得。其病位多在肠胃、肝脾，病性多属实证或虚实夹杂。病因常由外感寒邪、饮食不节、气滞血瘀或虫积内扰，致气机壅塞、脉络绌急、不通则痛。
2243,膝酸,,膝酸，指自觉膝关节酸软无力、不耐久行久立，常伴屈伸不利、隐痛或酸胀感。其病位在膝，多责之于肝肾不足、筋骨失养，或风寒湿邪痹阻经络、气血运行不畅所致。临床需辨虚实：虚者酸软喜按，劳则加重；实者酸胀沉重，遇寒湿则甚。
2238,膝关节沉重,,膝关节沉重，指患者自觉膝部如有物附着，屈伸不利，活动笨拙，常伴酸胀、乏力感。其病位在筋骨、关节，多因湿邪下注，或痰瘀阻络，气血运行不畅所致；亦可由肝肾亏虚，筋骨失养，湿浊内生引起。临床常见于着痹、鹤膝风等病证。
2235,腹腔积水,,腹腔积水，亦称“水臌”，指水液停聚腹腔，致腹部胀满如鼓之症。临床表现为腹部膨隆，叩之呈浊音，甚则腹皮绷急、青筋显露，伴小便短少、下肢浮肿。其病机多由肝脾肾三脏功能失调，气滞血瘀，水湿内停；或因湿热蕴结、虫积、癥瘕等阻滞水道，致水液泛溢腹腔而成。
2248,菌痢,,菌痢，即痢疾，系因外感湿热疫毒或内伤饮食生冷，致肠腑传导失司，气血凝滞，脂膜血络受损。临床以腹痛、里急后重、下痢赤白脓血、肛门灼热为主症。病位在肠，病性多属湿热或疫毒壅滞，甚则伤及气阴，或成虚寒久痢。
2251,虚热烦渴,,虚热烦渴指因阴液亏虚，虚火内扰，津液耗伤所致之口渴多饮，常伴五心烦热、潮热盗汗、舌红少苔、脉细数等症。其病机多由热病后期阴伤未复，或久病劳损、情志过极，致阴不制阳，虚热内生，津液无以上承而渴。
2244,膝酸软,,膝酸软，指自觉膝关节酸楚无力、支撑感减弱，常伴屈伸不利、不耐久行久立之症。其病位在膝，多属肝肾亏虚、筋骨失养，或气血不足、经脉不充；亦可因风寒湿邪痹阻，或劳损过度、耗伤精血所致。临证当辨虚实，虚者多伴腰脊酸软、胫膝无力，实者常兼沉重冷痛、屈伸牵掣。
2258,蛇咬蝎螫,,蛇咬蝎螫，指因毒蛇、蝎子等虫兽咬伤或螫伤所致之局部及全身证候。临床可见伤处红肿灼痛、麻木或紫黑溃烂，甚则毒气攻心，出现神昏、抽搐、喘促、脉数等危象。其病机为虫兽毒邪经皮肉侵入，壅滞经络，气血逆乱，毒入营血，内扰脏腑。
2253,虫积食滞,,虫积食滞是指肠道寄生虫（如蛔虫）内扰，兼夹饮食停滞，导致脾胃运化失常的证候。临床多见脘腹胀满、疼痛时作，食欲异常（嗜食异物或厌食），大便不调（或秘或泻，或下蛔虫），伴面黄肌瘦、夜卧不安、磨牙、鼻痒等。其病机多因饮食不洁，虫卵随食入胃，孳生肠道，复因饮食不节，损伤脾胃，食积与虫积互结，阻滞气机，升降失司所致。
